county_name,gender,gender_display,administered_count,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_display,report_date,administered_count_pct,persons_fully_vaccinated_pct
Lake,Other,Other,49,0,23,23,2021-06-15,7.220216606498195e-05,7.099137917730251e-05
Lake,Female,Female,362550,0,173040,173040,2021-06-15,0.5342223532012083,0.5341020979495837
Lake,Male,Male,313048,0,149471,149471,2021-06-15,0.4612804833124586,0.4613544537830689
Franklin,Unknown,Unknown,26,0,14,14,2021-06-15,0.001190203707942321,0.0012718023255813954
Franklin,Female,Female,12327,0,6171,6171,2021-06-15,0.5642938887617304,0.5605922965116279
Franklin,Male,Male,9492,0,4823,4823,2021-06-15,0.4345159075303273,0.4381359011627907
Will,Male,Male,298389,0,142532,142532,2021-06-15,0.4590310457340383,0.4595923605490654
Will,Other,Other,11,0,1,<10,2021-06-15,1.6922009534783192e-05,3.22448545273388e-06
Will,Unknown,Unknown,2333,0,1081,1081,2021-06-15,0.0035890043858771985,0.003485668774405324
Will,Female,Female,349294,0,166504,166504,2021-06-15,0.5373414907675055,0.536889725822002
DeKalb,Other,Other,1,0,1,<10,2021-06-15,1.1656370206317753e-05,2.4231263175749353e-05
DeKalb,Male,Male,39152,0,18813,18813,2021-06-15,0.45637020631775266,0.4558627541253726
DeKalb,Female,Female,46327,0,22304,22304,2021-06-15,0.5400046625480825,0.5404540938719136
DeKalb,Unknown,Unknown,309,0,151,151,2021-06-15,0.0036018183937521855,0.003658920739538152
White,Female,Female,4442,0,2288,2288,2021-06-15,0.5719804275045068,0.5652173913043478
White,Unknown,Unknown,2,0,1,<10,2021-06-15,0.0002575328354365182,0.00024703557312252963
White,Male,Male,3322,0,1759,1759,2021-06-15,0.42776203966005666,0.43453557312252966
Kane,Female,Female,264044,0,126829,126829,2021-06-15,0.5336842126538887,0.5339966064443874
Kane,Male,Male,227531,0,109159,109159,2021-06-15,0.45988434726542526,0.45959942570597323
Kane,Unknown,Unknown,3155,0,1506,1506,2021-06-15,0.006376867836129656,0.0063408123481636484
Kane,Other,Other,9,0,1,<10,2021-06-15,1.819074818547287e-05,4.2103667650489034e-06
Carroll,Female,Female,5178,0,2707,2707,2021-06-15,0.5457995151259618,0.5425937061535377
Carroll,Unknown,Unknown,10,0,1,<10,2021-06-15,0.0010540739959945188,0.00020044097013429546
Carroll,Male,Male,4299,0,2277,2277,2021-06-15,0.45314641087804364,0.4564040889957907
McHenry,Other,Other,9,0,1,<10,2021-06-15,3.1249348971896416e-05,7.2705593241288055e-06
McHenry,Male,Male,132201,0,63140,63140,2021-06-15,0.4590216870481865,0.45906311572549274
McHenry,Female,Female,154844,0,73946,73946,2021-06-15,0.5376415769115921,0.5376287797820286
McHenry,Unknown,Unknown,934,0,443,443,2021-06-15,0.003242987993305695,0.0032208577805890606
Edgar,Unknown,Unknown,14,0,1,<10,2021-06-15,0.0014001400140014,0.00019312475859405175
Edgar,Female,Female,5640,0,2907,2907,2021-06-15,0.564056405640564,0.5614136732329085
Edgar,Male,Male,4345,0,2264,2264,2021-06-15,0.43454345434543457,0.4372344534569332
Clark,Male,Male,4204,0,2096,2096,2021-06-15,0.44557498675145735,0.44643237486687964
Clark,Unknown,Unknown,7,0,1,<10,2021-06-15,0.0007419183889772125,0.00021299254526091586
Clark,Female,Female,5224,0,2596,2596,2021-06-15,0.5536830948595655,0.5529286474973376
Edwards,Male,Male,1347,0,705,705,2021-06-15,0.4371957156767283,0.43734491315136476
Edwards,Female,Female,1728,0,904,904,2021-06-15,0.560856864654333,0.5607940446650124
Edwards,Unknown,Unknown,6,0,1,<10,2021-06-15,0.0019474196689386564,0.0006203473945409429
Boone,Other,Other,4,0,1,<10,2021-06-15,8.963183722858359e-05,4.602780079167817e-05
Boone,Female,Female,24088,0,11658,11658,2021-06-15,0.5397629237905304,0.5365921016293842
Boone,Unknown,Unknown,174,0,88,88,2021-06-15,0.0038989849194433863,0.004050446469667679
Boone,Male,Male,20361,0,9978,9978,2021-06-15,0.45624845945279763,0.4592653962993648
Pope,Male,Male,861,0,429,429,2021-06-15,0.4526813880126183,0.4530095036958817
Pope,Female,Female,1041,0,518,518,2021-06-15,0.5473186119873817,0.5469904963041182
Johnson,Male,Male,4588,0,2286,2286,2021-06-15,0.5806859891153019,0.5791740562452495
Johnson,Unknown,Unknown,6,0,1,<10,2021-06-15,0.0007593975446146058,0.0002533569799847986
Johnson,Female,Female,3306,0,1657,1657,2021-06-15,0.41842804708264775,0.4198125158348113
Johnson,Other,Other,1,0,1,<10,2021-06-15,0.00012656625743576763,0.0002533569799847986
Henderson,Male,Male,1114,0,588,588,2021-06-15,0.422449753507774,0.4288840262582057
Henderson,Female,Female,1523,0,783,783,2021-06-15,0.577550246492226,0.5711159737417943
Shelby,Male,Male,4614,0,2651,2651,2021-06-15,0.4331580923770184,0.44257095158597665
Shelby,Female,Female,6030,0,3334,3334,2021-06-15,0.5660908749530604,0.5565943238731219
Shelby,Unknown,Unknown,8,0,1,<10,2021-06-15,0.0007510326699211416,0.0001669449081803005
Fayette,Male,Male,4133,0,2210,2210,2021-06-15,0.44388357856299,0.44982698961937717
Fayette,Unknown,Unknown,6,0,1,<10,2021-06-15,0.000644399097841263,0.0002035416242621616
Fayette,Female,Female,5172,0,2700,2700,2021-06-15,0.5554720223391687,0.5495623855078363
Pulaski,Male,Male,1012,0,517,517,2021-06-15,0.44366505918456817,0.44761904761904764
Pulaski,Female,Female,1268,0,638,638,2021-06-15,0.5558965366067514,0.5523809523809524
Pulaski,Unknown,Unknown,1,0,1,<10,2021-06-15,0.00043840420868040335,0.0008658008658008658
Massac,Unknown,Unknown,2,0,1,<10,2021-06-15,0.00026634705020641894,0.000273972602739726
Massac,Female,Female,4133,0,1996,1996,2021-06-15,0.5504061792515648,0.5468493150684931
Massac,Male,Male,3374,0,1653,1653,2021-06-15,0.4493274736982288,0.45287671232876714
Alexander,Male,Male,707,0,346,346,2021-06-15,0.40938042848870876,0.4114149821640904
Alexander,Female,Female,1020,0,495,495,2021-06-15,0.5906195715112913,0.5885850178359097
Illinois,Unknown,Unknown,50856,0,24217,24217,2021-06-14,0.0042319511311831,0.0041670516762931
Illinois,Other,Other,887,0,446,446,2021-06-14,7.381116590686378e-05,7.674381829403998e-05
Illinois,Female,Female,6465954,0,3123616,3123616,2021-06-14,0.5380604322887819,0.5374847953460896
Illinois,Male,Male,5499455,0,2663264,2663264,2021-06-14,0.457633805414128,0.4582714091593231
Adams,Unknown,Unknown,88,0,53,53,2021-06-14,0.001860347123861,0.0020700699136819
Adams,Male,Male,21205,0,11544,11544,2021-06-14,0.4482802359258398,0.4508846619536773
Adams,Female,Female,26008,0,14006,14006,2021-06-14,0.5498171363338478,0.5470452681326408
Adams,Other,Other,1,0,1,<10,2021-06-14,2.114030822569393e-05,3.905792289966019e-05
Champaign,Unknown,Unknown,123,0,63,63,2021-06-14,0.0006315400334767,0.0006676628620481
Champaign,Female,Female,103089,0,49892,49892,2021-06-14,0.529307565130775,0.5287465954492947
Champaign,Male,Male,91533,0,44396,44396,2021-06-14,0.4699736088148612,0.4705009591030002
Champaign,Other,Other,14,0,1,<10,2021-06-14,7.188260543637877e-05,1.059782320711326e-05
Cass,Male,Male,4629,0,2286,2286,2021-06-14,0.4575014825064242,0.4591283390239004
Cass,Other,Other,2,0,1,<10,2021-06-14,0.0001976675232259,0.00020084354288
Cass,Female,Female,5455,0,2675,2675,2021-06-14,0.539138169598735,0.5372564772042578
Cass,Unknown,Unknown,28,0,15,15,2021-06-14,0.002767345325163,0.0030126531432014
Putnam,Unknown,Unknown,6,0,1,<10,2021-06-14,0.0012970168612191,0.0004448398576512
Putnam,Female,Female,2529,0,1233,1233,2021-06-14,0.546692607003891,0.5484875444839857
Putnam,Male,Male,2091,0,1012,1012,2021-06-14,0.4520103761348897,0.4501779359430605
Jersey,Female,Female,9250,0,4616,4616,2021-06-14,0.5527998565708481,0.5528805845011379
Jersey,Unknown,Unknown,14,0,1,<10,2021-06-14,0.0008366700531883,0.0001197748233321
Jersey,Other,Other,2,0,1,<10,2021-06-14,0.0001195242933126,0.0001197748233321
Jersey,Male,Male,7467,0,3725,3725,2021-06-14,0.446243949082651,0.446161216912205
Peoria,Unknown,Unknown,230,0,117,117,2021-06-14,0.0014803467873256,0.0015382592689981
Peoria,Other,Other,2,0,1,<10,2021-06-14,1.287258075935354e-05,1.3147515119642387e-05
Peoria,Female,Female,84734,0,41315,41315,2021-06-14,0.5453726290315314,0.5431895871680252
Peoria,Male,Male,70398,0,34624,34624,2021-06-14,0.4531019701484852,0.455219563502498
Greene,Female,Female,4143,0,2072,2072,2021-06-14,0.5645952575633688,0.5628905188807389
Greene,Male,Male,3188,0,1607,1607,2021-06-14,0.4344508040337966,0.4365661505025808
Greene,Other,Other,2,0,1,<10,2021-06-14,0.0002725538293813,0.0002716653083401
Greene,Unknown,Unknown,5,0,1,<10,2021-06-14,0.0006813845734532,0.0002716653083401
Calhoun,Male,Male,1376,0,685,685,2021-06-14,0.447479674796748,0.4453836150845253
Calhoun,Female,Female,1697,0,852,852,2021-06-14,0.551869918699187,0.5539661898569571
Morgan,Unknown,Unknown,33,0,16,16,2021-06-14,0.0012614678899082,0.001231527093596
Morgan,Female,Female,14509,0,7188,7188,2021-06-14,0.554625382262997,0.5532635467980296
Morgan,Male,Male,11618,0,5788,5788,2021-06-14,0.4441131498470948,0.4455049261083744
Schuyler,Male,Male,2365,0,1195,1195,2021-06-14,0.4667456088415236,0.4640776699029126
Schuyler,Female,Female,2694,0,1376,1376,2021-06-14,0.5316755476613381,0.534368932038835
Schuyler,Unknown,Unknown,6,0,1,<10,2021-06-14,0.0011841326228537,0.0003883495145631
Ford,Male,Male,4488,0,2132,2132,2021-06-14,0.4338747099767981,0.4329813160032494
Ford,Female,Female,5831,0,2780,2780,2021-06-14,0.563708430007734,0.5645816409423233
Ford,Other,Other,2,0,1,<10,2021-06-14,0.0001933488012374,0.0002030869212022
Ford,Unknown,Unknown,23,0,11,11,2021-06-14,0.0022235112142304,0.002233956133225
Knox,Unknown,Unknown,118,0,60,60,2021-06-14,0.0027413809125545,0.002845354958031
Knox,Female,Female,23002,0,11267,11267,2021-06-14,0.5343834216150916,0.5343102385355907
Knox,Male,Male,19924,0,9760,9760,2021-06-14,0.4628751974723539,0.4628444065063783
Sangamon,Unknown,Unknown,128,0,65,65,2021-06-14,0.000698995194408,0.0007217090069284
Sangamon,Other,Other,17,0,1,<10,2021-06-14,9.28352992573176e-05,1.1103215491206253e-05
Sangamon,Female,Female,102111,0,50149,50149,2021-06-14,0.5576179554390563,0.5568151536685024
Sangamon,Male,Male,80864,0,39842,39842,2021-06-14,0.4415902140672783,0.4423743116006395
Hancock,Female,Female,5509,0,2828,2828,2021-06-14,0.5402569383151907,0.5388719512195121
Hancock,Male,Male,4678,0,2415,2415,2021-06-14,0.4587623810924782,0.4601753048780488
Hancock,Unknown,Unknown,8,0,1,<10,2021-06-14,0.0007845444738648,0.0001905487804878
Pike,Female,Female,4610,0,2395,2395,2021-06-14,0.5542197643664343,0.5486827033218786
Pike,Unknown,Unknown,10,0,1,<10,2021-06-14,0.0012022120702091,0.0002290950744558
Pike,Other,Other,2,0,1,<10,2021-06-14,0.0002404424140418,0.0002290950744558
Pike,Male,Male,3696,0,1963,1963,2021-06-14,0.4443375811493147,0.4497136311569301
Piatt,Unknown,Unknown,3,0,1,<10,2021-06-14,0.0002244668911335,0.0001554968123153
Piatt,Female,Female,7438,0,3576,3576,2021-06-14,0.5565282454171343,0.5560566008396828
Piatt,Male,Male,5924,0,2853,2853,2021-06-14,0.4432472876917321,0.4436324055356865
Clinton,Female,Female,15894,0,8044,8044,2021-06-14,0.532105791764312,0.5309921446960195
Clinton,Male,Male,13956,0,7092,7092,2021-06-14,0.4672246401071309,0.4681497128523335
Clinton,Unknown,Unknown,20,0,13,13,2021-06-14,0.000669568128557,0.0008581424516469
Crawford,Other,Other,10,0,1,<10,2021-06-14,0.000793902826294,0.0001621533971136
Crawford,Male,Male,5868,0,2863,2863,2021-06-14,0.4658621784693553,0.4642451759364359
Crawford,Female,Female,6540,0,3211,3211,2021-06-14,0.5192124483963163,0.5206745581319928
Crawford,Unknown,Unknown,178,0,88,88,2021-06-14,0.0141314703080342,0.0142694989460029
Brown,Male,Male,3307,0,1672,1672,2021-06-14,0.6571939586645469,0.6564585787200629
Brown,Unknown,Unknown,2,0,1,<10,2021-06-14,0.0003974562798092,0.000392618767177
Brown,Female,Female,1723,0,874,874,2021-06-14,0.3424085850556438,0.3431488025127601
Marshall,Female,Female,5155,0,2526,2526,2021-06-14,0.5640043763676149,0.5595923792645104
Marshall,Male,Male,3963,0,1975,1975,2021-06-14,0.4335886214442013,0.4375276916260522
Marshall,Unknown,Unknown,22,0,13,13,2021-06-14,0.0024070021881838,0.0028799291094373
Woodford,Other,Other,4,0,1,<10,2021-06-14,0.0001288742831368,6.460365656696169e-05
Woodford,Male,Male,13983,0,7030,7030,2021-06-14,0.4505122752754688,0.4541637056657406
Woodford,Female,Female,16850,0,8347,8347,2021-06-14,0.5428829177137702,0.5392467213644292
Woodford,Unknown,Unknown,199,0,99,99,2021-06-14,0.0064114955860558,0.0063957620001292
Tazewell,Female,Female,61799,0,30494,30494,2021-06-14,0.5533578080229227,0.5513189058234348
Tazewell,Other,Other,2,0,1,<10,2021-06-14,1.790830945558739e-05,1.807958633906456e-05
Tazewell,Unknown,Unknown,161,0,82,82,2021-06-14,0.0014416189111747,0.0014825260798032
Tazewell,Male,Male,49712,0,24731,24731,2021-06-14,0.4451289398280802,0.4471262497514057
Warren,Unknown,Unknown,2,0,1,<10,2021-06-14,0.000169577751399,0.0001724435247456
Warren,Male,Male,5360,0,2634,2634,2021-06-14,0.4544683737493641,0.454216244180031
Warren,Female,Female,6432,0,3164,3164,2021-06-14,0.5453620484992369,0.5456113122952233
Menard,Other,Other,2,0,1,<10,2021-06-14,0.0002022858298776,0.0002012477359629
Menard,Female,Female,5631,0,2821,2821,2021-06-14,0.5695357540204309,0.5677198631515395
Menard,Unknown,Unknown,3,0,1,<10,2021-06-14,0.0003034287448164,0.0002012477359629
Menard,Male,Male,4251,0,2145,2145,2021-06-14,0.4299585314048751,0.4316763936405715
Fulton,Male,Male,13788,0,6981,6981,2021-06-14,0.4781854754803357,0.4784784098697738
Fulton,Unknown,Unknown,152,0,73,73,2021-06-14,0.0052715544149268,0.0050034270047978
Fulton,Female,Female,14894,0,7536,7536,2021-06-14,0.5165429701047375,0.5165181631254284
Bond,Female,Female,5893,0,2918,2918,2021-06-14,0.5499766682221185,0.548805717509874
Bond,Unknown,Unknown,16,0,1,<10,2021-06-14,0.0014932337844143,0.000188075982697
Bond,Other,Other,2,0,1,<10,2021-06-14,0.0001866542230517,0.000188075982697
Bond,Male,Male,4802,0,2389,2389,2021-06-14,0.4481567895473635,0.4493135226631559
Union,Male,Male,5533,0,2729,2729,2021-06-14,0.4501667887071841,0.4515968889624359
Union,Unknown,Unknown,11,0,1,<10,2021-06-14,0.0008949637946464,0.0001654807214959
Union,Female,Female,6747,0,3307,3307,2021-06-14,0.5489382474981694,0.5472447459870925
Randolph,Male,Male,11324,0,5640,5640,2021-06-14,0.5041852181656278,0.5013333333333333
Randolph,Other,Other,4,0,1,<10,2021-06-14,0.0001780943900267,8.888888888888889e-05
Randolph,Unknown,Unknown,25,0,17,17,2021-06-14,0.0011130899376669,0.0015111111111111
Randolph,Female,Female,11105,0,5590,5590,2021-06-14,0.4944345503116651,0.4968888888888889
Scott,Unknown,Unknown,2,0,1,<10,2021-06-14,0.0006913238852402,0.0007002801120448
Scott,Male,Male,1260,0,625,625,2021-06-14,0.435534047701348,0.4376750700280112
Scott,Female,Female,1631,0,802,802,2021-06-14,0.5637746284134116,0.561624649859944
Stark,Other,Other,1,0,1,<10,2021-06-14,0.0002453385672227,0.0004943153732081
Stark,Female,Female,2230,0,1099,1099,2021-06-14,0.5471050049067714,0.5432525951557093
Stark,Male,Male,1845,0,923,923,2021-06-14,0.4526496565260058,0.4562530894710825
Macoupin,Other,Other,2,0,1,<10,2021-06-14,5.820552370419953e-05,5.861664712778429e-05
Macoupin,Female,Female,19013,0,9399,9399,2021-06-14,0.5533308110939729,0.5509378663540445
Macoupin,Male,Male,15323,0,7648,7648,2021-06-14,0.4459416198597247,0.4483001172332942
Macoupin,Unknown,Unknown,23,0,12,12,2021-06-14,0.0006693635225982,0.0007033997655334
Coles,Male,Male,13483,0,6953,6953,2021-06-14,0.4353146288703064,0.4405093765838824
Coles,Unknown,Unknown,41,0,26,26,2021-06-14,0.0013237335744035,0.0016472377090724
Coles,Female,Female,17449,0,8805,8805,2021-06-14,0.5633616375552901,0.5578433857070451
Washington,Unknown,Unknown,27,0,20,20,2021-06-14,0.0025728987993138,0.0036409976333515
Washington,Male,Male,4767,0,2525,2525,2021-06-14,0.4542595769010863,0.4596759512106317
Washington,Female,Female,5700,0,2948,2948,2021-06-14,0.5431675242995998,0.5366830511560168
Iroquois,Unknown,Unknown,26,0,13,13,2021-06-14,0.0014671030357747,0.0014544640859252
Iroquois,Female,Female,9829,0,4915,4915,2021-06-14,0.5546213745626905,0.5498993063325128
Iroquois,Male,Male,7867,0,4010,4010,2021-06-14,0.4439115224015348,0.4486462295815618
Saline,Unknown,Unknown,22,0,11,11,2021-06-14,0.0015495140160585,0.0014929424538545
Saline,Female,Female,8042,0,4148,4148,2021-06-14,0.5664178053246937,0.5629750271444083
Saline,Male,Male,6134,0,3209,3209,2021-06-14,0.4320326806592477,0.4355320304017372
Hardin,Female,Female,1110,0,547,547,2021-06-14,0.5790297339593115,0.5831556503198294
Hardin,Male,Male,807,0,391,391,2021-06-14,0.4209702660406886,0.4168443496801706
McDonough,Female,Female,11327,0,5804,5804,2021-06-14,0.5472245035992077,0.5434965820769735
McDonough,Male,Male,9308,0,4841,4841,2021-06-14,0.4496835595922508,0.4533195992134095
McDonough,Unknown,Unknown,60,0,32,32,2021-06-14,0.0028986907580076,0.0029965352561101
Mercer,Female,Female,6888,0,3424,3424,2021-06-14,0.5462764691886748,0.544356120826709
Mercer,Unknown,Unknown,11,0,1,<10,2021-06-14,0.0008723927353477,0.0001589825119236
Mercer,Other,Other,4,0,1,<10,2021-06-14,0.0003172337219446,0.0001589825119236
Mercer,Male,Male,5706,0,2858,2858,2021-06-14,0.4525339043540328,0.4543720190779014
Jasper,Female,Female,3218,0,1584,1584,2021-06-14,0.5487721691678036,0.5458304617505169
Jasper,Unknown,Unknown,15,0,1,<10,2021-06-14,0.0025579809004092,0.0003445899379738
Jasper,Male,Male,2630,0,1311,1311,2021-06-14,0.4484993178717599,0.4517574086836664
Henry,Unknown,Unknown,64,0,26,26,2021-06-14,0.0015618136561081,0.0012812931204415
Henry,Other,Other,4,0,1,<10,2021-06-14,9.761335350675971e-05,4.928050463236744e-05
Henry,Female,Female,22637,0,11166,11166,2021-06-14,0.55241837083313,0.5502661147250147
Henry,Male,Male,18273,0,9098,9098,2021-06-14,0.4459222021572551,0.4483540311452789
Clay,Male,Male,3125,0,1617,1617,2021-06-14,0.4564042646414488,0.4582034570699915
Clay,Unknown,Unknown,4,0,1,<10,2021-06-14,0.000584197458741,0.0002833663927458
Clay,Female,Female,3718,0,1910,1910,2021-06-14,0.5430115378998102,0.5412298101445169
Logan,Female,Female,12096,0,6271,6271,2021-06-14,0.5608308605341247,0.557570907797635
Logan,Other,Other,1,0,1,<10,2021-06-14,4.636498516320475e-05,8.891259891526629e-05
Logan,Unknown,Unknown,123,0,60,60,2021-06-14,0.0057028931750741,0.0053347559349159
Logan,Male,Male,9347,0,4916,4916,2021-06-14,0.4333735163204747,0.4370943362674491
Cumberland,Male,Male,2539,0,1330,1330,2021-06-14,0.4431838017105952,0.4497801826175177
Cumberland,Female,Female,3181,0,1623,1623,2021-06-14,0.5552452434979926,0.5488670950287453
Cumberland,Unknown,Unknown,9,0,1,<10,2021-06-14,0.0015709547914121,0.0003381805884342
Gallatin,Female,Female,1706,0,873,873,2021-06-14,0.5632221855397821,0.5585412667946257
Gallatin,Male,Male,1323,0,690,690,2021-06-14,0.4367778144602179,0.4414587332053742
Perry,Male,Male,6866,0,3411,3411,2021-06-14,0.497464135632517,0.4947063089195069
Perry,Female,Female,6918,0,3472,3472,2021-06-14,0.5012317055499202,0.5035532994923858
Perry,Unknown,Unknown,16,0,11,11,2021-06-14,0.0011592522822779,0.001595358955765
Richland,Female,Female,5436,0,2756,2756,2021-06-14,0.5584549003492911,0.5550855991943605
Richland,Unknown,Unknown,18,0,1,<10,2021-06-14,0.0018491884117526,0.0002014098690835
Richland,Male,Male,4280,0,2200,2200,2021-06-14,0.4396959112389562,0.4431017119838872
Williamson,Male,Male,19179,0,9890,9890,2021-06-14,0.4335021020749514,0.4362786183775199
Williamson,Unknown,Unknown,84,0,54,54,2021-06-14,0.0018986483432032,0.0023821077242048
Williamson,Female,Female,24979,0,12725,12725,2021-06-14,0.5645992495818453,0.5613392738982752
Kendall,Other,Other,3,0,1,<10,2021-06-14,2.4393218685205512e-05,1.7050298380221655e-05
Kendall,Female,Female,66620,0,31774,31774,2021-06-14,0.5416920762694638,0.5417561807331628
Kendall,Male,Male,56009,0,26707,26707,2021-06-14,0.4554132617798918,0.4553623188405797
Kendall,Unknown,Unknown,351,0,165,165,2021-06-14,0.002854006586169,0.0028132992327365
St. Clair,Male,Male,89313,0,44118,44118,2021-06-14,0.4439898588188506,0.4453799327659832
St. Clair,Unknown,Unknown,116,0,58,58,2021-06-14,0.0005766553986876,0.0005855214674379
St. Clair,Female,Female,111730,0,54881,54881,2021-06-14,0.5554285146152317,0.5540345457665788
Monroe,Female,Female,16241,0,8073,8073,2021-06-14,0.537763650210258,0.5353448275862069
